,kalimat_id,kata,sense,kalimat,freq
1456,908335,kepala,0302,111cll2003 tanggal 9 januari 2003 sk kepala dinas pendidikan dasar provinsi dki jakarta no 107118512027 tanggal 24 april 2003,1
1457,908369,kepala,0302,kepala negara afrika menyerukan panafrikanisme gagasan didapatnya belajar universitas lincoln pennsylvania amerika serikat marcus garvey terkenal gerakan afrika,2
1458,908369,kepala,0302,kwame nkrumah kepala negara afrika menyerukan panafrikanisme,1
1459,909119,kepala,0302,bandara abdulrachman saleh berpotensi bandara internasional kepala dinas perhubungan llaj pemprov jatim mengusulkan kemenhub menambah landasan pacu,1
1460,909119,kepala,0302,saleh malang 3000 meter dobel landasan pacunya bandara abdulrachman saleh berpotensi bandara internasional kepala dinas perhubungan llaj pemprov jatim mengusulkan kemenhub menambah landasan pacu,2
1461,913062,kepala,0302,pasukan gajah tubuh formasi raja kepala pasukan berkuda sayapnya,2
1462,913062,kepala,0304,pasukan gajah tubuh formasi raja kepala pasukan berkuda sayapnya,1
1463,913688,ketat,4102,raja wu zhou membangun kota seremonial berlandaskan prinsip kosmologikal ketat rumah aristokrasi shang sembilan ketel berkaki melambangkan kekuasaan huaxia,2
1464,913688,ketat,4102,raja wu zhou membangun kota seremonial berlandaskan prinsip kosmologikal ketat rumah aristokrasi shang sembilan ketel berkaki melambangkan kekuasaan huaxia klan shang ditugaskan ritual zhou,1
1465,913763,ketat,4102,ajaran kejawen terpaku aturan ketat menekankan konsep keseimbangan,2
1466,913763,ketat,4102,ajaran kejawen terpaku aturan ketat menekankan konsep keseimbangan,1
1467,913835,ketat,4102,persiapan memasak fugu restoran diawasi ketat hukum jepang negara koki bersertifikasi mengikuti pelatihan khusus menangani ikan,1
1468,913835,ketat,4103,persiapan memasak fugu restoran diawasi ketat hukum jepang negara koki bersertifikasi mengikuti pelatihan khusus menangani ikan,2
1469,913889,ketat,4102,siswa menjalani kurikulum ketat mempelajari aspek esensial ilmu gizi makanan kelas sesi praktikum laboratorium,2
1470,913889,ketat,4103,siswa menjalani kurikulum ketat mempelajari aspek esensial ilmu gizi makanan kelas sesi praktikum laboratorium,1
1471,914022,ketat,4102,pembentukan bunga ketat dikendalikan genetik jenis diinduksi perubahan lingkungan suhu rendah pencahayaan ketersediaan air lihat bungapembentukan bunga,1
1472,914022,ketat,4103,pembentukan bunga ketat dikendalikan genetik jenis diinduksi perubahan lingkungan suhu rendah pencahayaan ketersediaan air lihat bungapembentukan bunga,2
1473,914056,ketat,4103,1989 cites memasukkan spesies pteropus apendiks 2 daftar jenisjenis hewan tumbuhan perdagangannya diawasi ketat punah,2
1474,914056,ketat,4103,1989 cites memasukkan spesies pteropus apendiks 2 daftar jenisjenis hewan tumbuhan perdagangannya diawasi ketat punah,1
1475,914293,ketat,4102,tarif pajak negara rendah peraturan tata kelola longgar tradisi kerahasiaan bank ketat memiliki dampak signifikan kemampuan menyediakan jasa keuangan liechtenstein menarik dana negeri,2
1476,914293,ketat,4103,tarif pajak negara rendah peraturan tata kelola longgar tradisi kerahasiaan bank ketat memiliki dampak signifikan kemampuan menyediakan jasa keuangan liechtenstein menarik dana negeri,1
1477,914308,ketat,4103,hoxhaisme membatasi mempertahankan ketat warisan josef stalin organisasi uni soviet dibentuk arahan stalin mengkritik sengit dasarnya pengelompokan komunis menyebut revisionis mendefinisikan aliranaliran eurokomunisme gerakangerakan antikomunis,1
1478,914308,ketat,4103,hoxhaisme membatasi mempertahankan ketat warisan josef stalin organisasi uni soviet dibentuk arahan stalin mengkritik sengit dasarnya pengelompokan komunis menyebut revisionis,1
1479,914308,ketat,4103,hoxhaisme membatasi mempertahankan ketat warisan josef stalin,1
1480,914455,ketat,4103,mengawasi ketat pembangunannya,1
1481,914455,ketat,4103,mengawasi ketat pembangunannya,2
1482,914687,ketat,4104,sayangnya balapan masuk era terbuka persaingan ketat bergengsi absen 2015 suzuki mengikuti motogp diperkuat maverick aleix,1
1483,914687,ketat,4104,sayangnya balapan masuk era terbuka persaingan ketat bergengsi absen 2015 suzuki mengikuti motogp diperkuat maverick viñales aleix espargaró,2
1484,914760,ketat,4102,tujuan strukturalisme mencari struktur terdalam realitas kacau beraneka ragam permukaan ilmiah obyektif ketat berjarak,1
1485,914760,ketat,4103,tujuan strukturalisme mencari struktur terdalam realitas kacau beraneka ragam permukaan ilmiah obyektif ketat berjarak,2
1486,914875,ketat,4102,kebaktian itukolyva dibagikan hadir komuni kudus antidoron makanan dimakan ketat puasa minggu,2
1487,914875,ketat,4103,kebaktian itukolyva dibagikan hadir komuni kudus antidoron makanan dimakan ketat puasa minggu,1
1488,914901,ketat,4101,pelatihan katniss mengamati mags kail pancingan bahan anyaman ketat air,2
1489,914901,ketat,4103,pelatihan katniss mengamati mags kail pancingan bahan anyaman ketat air,1
1490,915565,kulit,1701,tetangga wanita kulit putih rahasia,2
1491,915565,kulit,1701,tetangga wanita kulit putih rahasia,1
1492,916512,kulit,1701,media kulit kurakura petunjuk dewa qiuqian zhibei versi penyederhanaan yijing,2
1493,916512,kulit,1702,media kulit kurakura petunjuk dewa qiuqian zhibei versi penyederhanaan yijing,1
1494,916839,kulit,1701,negaranegara persentase warga negara kulit putih tertinggi santa catarina 8696 rio grande do sul 8230 paraná 7724 são paulo 7040,2
1495,916839,kulit,170x,negaranegara persentase warga negara kulit putih tertinggi santa catarina 8696 rio grande do sul 8230 paraná 7724 são paulo 7040,1
1496,917470,kulit,1701,daerah kulit nekrotik ditangani kondisi kadang sembuh spontan jaringan parut kadang pembedahan debridemenatau pencangkokan kulit,1
1497,917470,kulit,1701,daerah kulit nekrotik ditangani kondisi kadang sembuh spontan jaringan parut kadang pembedahan debridemen pencangkokan kulit,2
1498,917494,kulit,1701,kelompokkelompok paramiliter liga putih kaus merah berupaya menegakkan kekuasaan politik kulit putih selatan 1870an,2
1499,917494,kulit,170x,kelompokkelompok paramiliter liga putih kaus merah berupaya menegakkan kekuasaan politik kulit putih selatan 1870an,1
1500,918526,kulit,1701,bahan pakaian alatan kulit hewan kecuali kulit babi anjing disamak,1
1501,918526,kulit,1702,bahan pakaian alatan kulit hewan kecuali kulit babi anjing disamak digunakanmenyambung rambut palsu menocang rambut haram perbuatan ituwanita islam akhil baligh wajib baginya mengenakan tudung menutup rambutnya kepalanyasemua umat islam samada lelaki wanita wajib baginya menutupkan aurat nya diperintahkan allahislam melarang penganutnya mencabutmemotongmencukur bulu alis mata keningnyakerana perbuatan haram mengubah hak ciptaan allah taala,2
1502,919082,kulit,1702,wayang kulit salah bentuk animasi tertua dunia,2
1503,919082,kulit,170d,wayang kulit salah bentuk animasi tertua dunia,1
1504,919463,kulit,1703,suberin melindungi sel gabus terbentuk kulit pohon kegiatan penghancuran pertumbuhan sekunder terbentuk sel jaringan luka pelukaan gugur daun luka umbi kentang ditanam,2
1505,919463,kulit,1703,suberin melindungi sel gabus terbentuk kulit pohon kegiatan penghancuran pertumbuhan sekunder,1
1506,919843,kulit,1701,partai republik cederung dukung kalangan kulit putih demokrat cenderung dukung kalangan kulit hitam,2
1507,919843,kulit,170x,partai republik cederung dukung kalangan kulit putih demokrat cenderung dukung kalangan kulit hitam,1
1508,919900,kulit,1701,wanita kulit putih colleen r larose philadelphia pennsylvania berusaha merekrut pendemo islam membunuh vilks,2
1509,919900,kulit,170x,wanita kulit putih colleen r larose philadelphia pennsylvania berusaha merekrut pendemo islam membunuh vilks,1
1510,920460,kulit,1701,2 februari 2011 sunhwa hadir kbs lunar new year special idol health beauty contest terpilih bintang kulit sehat indah,1
1511,920460,kulit,1701,februari 2011 sunhwa tampil kbs lunar new year spesial idol health beauty contest terpilih bintang kulit sehat indah,2
1512,920470,kulit,1702,ketertarikannya seni budaya indonesia wayang kulit diperkenalkan guru desainnya menuntut ilmu universitas wisconsin madison amerika serikat jurusan seni 1970an,1
1513,920470,kulit,170d,ketertarikannya seni budaya indonesia wayang kulit diperkenalkan guru desainnya menuntut ilmu universitas wisconsin madison amerika serikat jurusan seni 1970an,2
1514,920519,kunci,4206,perwira kunci tentara nasional indonesia mantan tentara knil meliputi presiden ke2 indonesia soeharto panglima abri abdul haris nasution alexander evert kawilarangpendiri pasukan khusus elit kopassus,2
1515,920519,kunci,420x,perwira kunci tentara nasional indonesia mantan tentara knil meliputi presiden ke2 indonesia soeharto panglima abri abdul haris nasution alexander evert kawilarangpendiri pasukan khusus elit kopassus,1
1516,920521,kunci,4206,nottingham forest diposisi juru kunci menjual pemain kunci des walker teddy sheringham degradasi,2
1517,920521,kunci,420a,nottingham forest posisi juru kunci menjual pemain kunci des walker teddy sheringham degradasi,1
1518,920525,kunci,4203,deteksi konsultasi profesional salah kunci pokok,1
1519,920525,kunci,4203,deteksi konsultasi profesional salah kunci pokok,1
1520,920525,kunci,4206,deteksi konsultasi profesional salah kunci pokok,1
1521,920626,kunci,4203,perolehan pemrosesan penyebaran pengetahuan elemen kunci aktifitas unspider,1
1522,920626,kunci,4206,perolehan pemrosesan penyebaran pengetahuan elemen kunci aktifitas unspider,2
1523,921010,kunci,4203,pembelajaran genom dianggap kunci memahami alzheimer kanker autisme,2
1524,921010,kunci,4203,pembelajaran genom dianggap kunci memahami alzheimer kanker autisme,1
1525,921072,kunci,4201,kunci nya kunci silinder tehnik permukaan kunci terbuka slide logam menghambat baut sejajar,2
1526,921072,kunci,4201,kuncinya kunci silinder teknik permukaan kunci terbuka slide logam menghambat baut sejajar,1
1527,921164,kunci,4201,kunci pas kunci ukuran masingmasing berbeda,2
1528,921164,kunci,420d,kunci pas kunci ukuran masingmasing berbeda,1
1529,921169,kunci,4201,kunci kuat ringan chunk pas cengkraman kepala baut mur,1
1530,921169,kunci,4201,kunci kuat ringan kunci pas cengkraman kepala baut mur,1
1531,921169,kunci,4201,kunci cengkraman kepala baut mur,1
1532,921240,kunci,4201,mengubah kunci mengubah hkcc menghasilkan,1
1533,921240,kunci,4207,mengubah kunci mengubah hkcc menghasilkan,2
1534,921252,kunci,420d,sekolahsekolah gibraltar mengikuti sistem tahap kunci kurikulum nasional,1
1535,921252,kunci,420x,sekolahsekolah gibraltar mengikuti sistem tahap kunci kurikulum nasional,2
1536,921477,kunci,4206,beihang rumah 27811 sarjana mahasiswa pascasarjana 668 mahasiswa internasional memiliki 89 laboratorium laboratorium nasional 7 laboratorium kunci negara,1
1537,921477,kunci,4206,memiliki 89 laboratorium laboratorium nasional 7 laboratorium kunci negara,1
1538,921477,kunci,420b,beihang rumah 27811 sarjana mahasiswa pascasarjana 668 mahasiswa internasional memiliki 89 laboratorium laboratorium nasional 7 laboratorium kunci negara,1
1539,921498,kunci,4206,kaki unik memainkan peran kunci ritual menarik pasangan berkembang biak dimana pejantan menampilkan kakinya menarik pasangan musim kawin,1
1540,921498,kunci,4206,kaki unik memainkan peran kunci ritual menarik pasangan berkembang biak dimana pejantan menampilkan kakinya menarik pasangan musim kawin,1
1541,921498,kunci,4206,kaki unik memainkan peran kunci ritual menarik pasangan berkembang biak,1
1542,921591,kunci,4201,caps lock terletak sebelah kiri tombol a sebelah kiri rangkaian huruf asdf kunci tab shift,1
1543,921591,kunci,4206,berharap tim kehilangan sosoksosokkunci,1
1544,921591,kunci,4207,caps lock terletak sebelah kiri tombol a sebelah kiri rangkaian huruf asdf kunci tab shift,1
1545,921820,kunci,4206,string berubah builtin operator kunci fungsi rangkaian perbandingan utf8 encoding decoding,1
1546,921820,kunci,4206,builtin operator kunci fungsi rangkaian perbandingan utf8 encoding decoding,1
1547,921820,kunci,420x,string berubah builtin operator kunci fungsi rangkaian perbandingan utf8 encoding decoding,1
1548,921961,kunci,4203,sebutan kunci sem frasa gabungan chicago courier service menemukan halaman web sesuai berguna,1
1549,921961,kunci,4206,sebutan kunci sem frasa gabungan chicago courier service menemukan halaman web sesuai berguna,1
1550,921961,kunci,420x,sebutan kunci sem frasa gabungan chicago courier service menemukan halaman web sesuai berguna,1
1551,922040,kunci,4203,rome sweet home tertulis salah faktor konversinya penelitiannya lihat kunci alkitab perjanjian,1
1552,922040,kunci,4206,rome sweet home tertulis salah faktor dibalik konversinya penelitiannya lihat kunci alkitab perjanjian,1
1553,922040,kunci,4206,rome sweet home tertulis salah faktor konversinya penelitiannya lihat kunci alkitab perjanjian,1
1554,922060,kunci,4206,polaritas faktor kunci menentukan titik didih relatif senyawa meningkatkan gaya molekul simetri faktor kunci menentukan titik leleh relatif mengizinkan penataan molekul bentuk padat,2
1555,922060,kunci,4206,polaritas faktor kunci menentukan titik didih relatif senyawa,1
1556,922434,kunci,4201,pistol mitraliur sistem mekanisme pemicu pelatuk fullotomatis kunci pengaman,2
1557,922434,kunci,420d,pistol mitraliur sistem mekanisme pemicu pelatuk fullotomatis kunci pengaman,1
1558,922446,kunci,4203,biaya berdasarkan aktivitas abc mengakui pabrikpabrik modern biaya manufaktur ditentukan kegiatan produksi berjalan peralatan produksi idle kunci pengendalian biaya efektif mengoptimalkan efisiensi kegiatan,2
1559,922446,kunci,4206,biaya berdasarkan aktivitas abc mengakui pabrikpabrik modern biaya manufaktur ditentukan kegiatan produksi berjalan peralatan produksi idle kunci pengendalian biaya efektif mengoptimalkan efisiensi kegiatan,1
1560,922595,kunci,4206,the american institute of chemical engineers aiche didirikan 1908 memainkan peran kunci teknik kimia dianggap ilmu mandiri unit operasi salah pusat teknik kimia,2
1561,922595,kunci,420a,the american institute of chemical engineers aiche didirikan 1908 memainkan peran kunci teknik kimia dianggap ilmu mandiri unit operasi salah pusat teknik kimia,1
1562,922638,kunci,4206,folksonomi tagging sosial proses pengguna metadata bentuk kunci berbagi konten,1
1563,922638,kunci,4206,folksonomi tagn sosial proses dimana pengguna metadata bentuk kunci berbagi konten,2
1564,922733,kunci,4204,lagu dimainkan kunci b mixolydian dinyanyikan jangkauan vokal f,2
1565,922733,kunci,4204,lagu dimainkan kunci b mixolydian dinyanyikan jangkauan vokal f3 d5,1
1566,922740,kunci,4201,memperoleh teknik pengetokan kunci pengirim pengetikan mesintulisjauh mengubah bentuk ciri bahasa tertulis kodekode,1
1567,922740,kunci,4207,memperoleh teknik pengetokan kunci pengirim pengetikan mesintulisjauh mengubah bentuk ciri bahasa tertulis kodekode,1
1568,922740,kunci,420d,memperoleh teknik pengetokan kunci pengirim pengetikan mesintulisjauh mengubah bentuk ciri bahasa tertulis kodekode,1
1569,922776,kunci,4204,kunci g mayor rentang vokal mencakup g g,2
1570,922776,kunci,4204,kunci g mayor rentang vokal mencakup g3 g5,1
1571,922796,kunci,4203,profesor ahli sejarah peradaban kuno prof kuncoro frans tumbuan percaya artifak kuno kunci lokasi keberadaan benda peninggalan kuno mewakili metafora upaya umat manusia usahanya menemukan kekuatan dahsyat habis,2
1572,922796,kunci,4203,profesor ahli sejarah peradaban kuno prof kuncoro frans tumbuan percaya artifak kuno kunci lokasi keberadaan benda peninggalan kuno mewakili metafora upaya umat manusia usahanya menemukan kekuatan dahsyat habis,1
1573,922896,kunci,4206,pandangan luas pendukung pandangan bumi dayage creationism bermasalah poin kunci hipotesis percaya kronologi,2
1574,922896,kunci,4206,pandangan luas pendukung pandangan bumi bermasalah poin kunci hipotesis percaya kronologi,1
1575,924622,layar,1602,diperkenalkan april 2014 konferensi build windows 10 bertujuan mengatasi kekurangan antarmuka pengguna kali diperkenalkan windows 8 mekanik tambahan dirancang meningkatkan pengalaman pengguna perangkat layar sentuh komputer meja laptop kebangkitan menu windows 7 sistem desktop maya kemampuan menjalankan aplikasi bursa windows jendela desktop modus layar penuh,2
1576,924622,layar,1602,diperkenalkan april 2014 konferensi build windows 10 bertujuan mengatasi kekurangan antarmuka pengguna kali diperkenalkan windows 8 mekanik tambahan dirancang meningkatkan pengalaman pengguna perangkat layar sentuh komputer meja laptop,1
1577,924756,layar,1602,layar 8k berukuran 52 efek jarak 508 cm 20 inci layar 9144 cm 3 kaki layar 92,1
1578,924756,layar,1602,layar 8k berukuran 52 efek jarak 508 cm 20 inci layar 9144 cm 3 kaki layar 92,1
1579,924756,layar,1602,layar 8k berukuran 52 efek jarak 508 cm 20 inci layar 9144 cm 3 kaki layar 92,1
1580,926036,layar,1602,aktif teater aktor pendukung layar dikenal epik blokbuster drama romansa discovery of love,1
1581,926036,layar,1602,aktif teater aktor pendukung dilayar dikenal epik blokbuster drama romansa discovery of love,2
1582,926536,layar,1602,festival diakui fiapf federasi internasional asosiasi produser film festival film bersifat kompetitif film layar lebar putar standar,2
1583,926536,layar,1602,festival diakui fiapffederasi internasional asosiasi produser film festival film bersifat kompetitif film layar lebar putar standar,1
1584,929189,layar,1601,pinisi adalahkapallayartradisional khas indonesia,1
1585,929189,layar,1601,south dakota membuntuti washington sisi barat kepulauan savo 2335 washington berbelok arah kiri berlayar arah selatan kapalkapal perusak terbakar,2
1586,930196,layar,1601,kaiy maru salah satukapalperang modern jepang dikendalikanlayar uap,1
1587,930196,layar,1601,kapal tipe barquentine diperuntukkan kapal latih modifikasi berlayar kemiringan 45 derajat,2
1588,930657,layar,1601,bontolebang desa kecamatan bontoharu kabupaten kepulauan selayar sulawesi selatan indonesia,1
1589,930657,layar,160b,bontolebang desa kecamatan bontoharu kabupaten kepulauan selayar sulawesi selatan indonesia,2
1590,931415,layar,1601,polassi desa kecamatan bontosikuyu kabupaten kepulauan selayar sulawesi selatan indonesia,1
1591,931415,layar,160b,polassi desa kecamatan bontosikuyu kabupaten kepulauan selayar sulawesi selatan indonesia,2
1592,931917,layar,1601,pasimarannu kecamatan kabupaten kepulauan selayar sulawesi selatan indonesia,2
1593,931917,layar,160b,pasimarannu kecamatan kabupaten kepulauan selayar sulawesi selatan indonesia,1
1594,932099,lebat,5501,takengon berasal bahasa aceh tikungan arti nya kelokan kota melewati tanjakan perbukitan menelusuri lereng lereng gunung jalan berkelok kelok terjal curam penuh pepohonan lebat jalan ibukota kabupaten aceh jalan lintas timur sumatera ex jl kka aceh utara kabupaten bireuen melewati 2 gunung aktif kabupaten bener meriah,1
1595,932099,lebat,5501,takengon berasal bahasa aceh tikungan arti nya kelokan kota melewati tanjakan perbukitan menelusuri lereng lereng gunung jalan berkelok kelok terjal curam penuh pepohonan lebat jalan,2
1596,932099,lebat,5501,takengon berasal bahasa aceh tikungan kelokan kota melewati tanjakan perbukitan menelusuri lerenglereng gunung jalan berkelokkelok terjal curam penuh pepohonan lebat jalan,1
1597,932103,lebat,5501,90 luas pulau hutan lebat rawa bakau,2
1598,932103,lebat,550d,90 luas pulau hutan lebat rawa bakau,1
1599,932134,lebat,5501,bulu hitam acan kumbang membantu beradaptasi habitat hutan lebat gelap,1
1600,932134,lebat,5501,bulu hitam macan kumbang membantu beradaptasi habitat hutan lebat gelap,2
1601,932159,lebat,5501,naga bijaksana murka rakyat nya mengancurkan hasil panen hujan lebat banjir,1
1602,932159,lebat,5502,naga bijaksana murka rakyat nya mengancurkan hasil panen hujan lebat banjir,2
1603,932181,lebat,5501,1960an kawasan terkenal licin akibat lumut maklum pantai perkampungan dulunya hutan lebat banjir,1
1604,932181,lebat,5502,1960an kawasan terkenal licin akibat lumut maklum pantai perkampungan dulunya hutan lebat banjir,2
1605,932194,lebat,5502,el nino diikuti la nina berakibat musim hujan lebat,1
1606,932194,lebat,5502,el nino diikuti la nina berakibat musim hujan lebat,2
1607,932203,lebat,5502,25 hujan lebat menyebabkan kekacauan karachi pakistan menewaskan 228 orang menyebabkan aliran listrik padam,1
1608,932268,lebat,5501,ekor anjing spitzberbulu lebat melengkung arah punggung,1
1609,932268,lebat,5501,ekor berbulu lebat melengkung arah punggung,2
1610,932273,lebat,5502,banjir assam 2016 banjir disebabkan hujan lebat negara india assam juli 2016,1
1611,932273,lebat,5502,banjir assam 2016 banjir disebabkan hujan lebat negarabagian india assam juli 2016,2
1612,932325,lebat,5502,januari ditandai hujan lebat ratarata curah hujan 620mm kering september curah hujan 28mm,1
1613,932325,lebat,5502,januari ditandai hujan lebat ratarata curah hujan 620 mm kering september curah hujan 28 mm,1
1614,932325,lebat,5502,januari ditandai hujan lebat ratarata curah hujan 620 mm kering dibulan september curah hujan 28 mm,1
1615,932345,lebat,5502,1600 2100 hujan lebat turun menunda pendekatan jepang menimbulkan kekacauan formasi jepang kelelahan perjalanan menembus hutan,1
1616,932345,lebat,5502,1600 2100 hujan lebat turun menunda pendekatan jepang menimbulkan kekacauan formasi jepang kelelahan perjalanan menembus hutan,2
1617,932364,lebat,5501,bulu merak lebat warna corak,1
1618,932364,lebat,5501,bulu lebat warna corak,2
1619,932410,lebat,5501,hutan hujan tropis membentang lembah sungai salween plato shan hutan lebat rendah,1
1620,932410,lebat,5501,tumbuhan tumbuh daerah myanmar hutan hujan tropishutan hujan tropis membentang lembah sungai salween plato shandan hutan yg lebat rendahdi pegunungan hutan subtropis hutan iklim tumbuhi pohonpohon pinus beragam tumbuhan pakudan ketinggian 1000 msedangkan fauna hidup myanmar gajah harimau kerbau liar ular rusa,1
1621,932410,lebat,5502,hutan yangg lebat rendah,1
1622,932460,lebat,5502,hujan lebat turun november desember januari,2
1623,932460,lebat,5502,hujan lebat turun november desember januari,1
1624,934431,lingkungan,3401,konsentrat perawatan berbasis borat mencegah lendir miselium pertumbuhan alga lingkungan laut,1
1625,934431,lingkungan,3402,konsentrat perawatan berbasis borat mencegah lendir miselium pertumbuhan alga lingkungan laut,2
1626,934561,lingkungan,340c,ras dikelaskan diiktiraf komite ras kementerian lingkungan spanyol 22 maret 2011,2
1627,934561,lingkungan,340d,ras dikelaskan diiktiraf komite ras kementerian lingkungan spanyol 22 maret 2011,1
1628,935279,lingkungan,3401,keahlian analisis dampak lingkungan amdal universitas gadjah mada yogyakarta,2
1629,935279,lingkungan,340d,keahlian analisis dampak lingkungan amdal universitas gadjah mada yogyakarta,1
1630,935726,lingkungan,3402,tentangan raden arya mangkurat fanatik hindu iri dengki raden sulaiman kuat simpati pembesar panembahan sambas pwrilakunya bagus kepemimpinannya memagang jabatan menteri disamping raden sulaiman giat menyebarkan islam lingkungan istana panembahan sambas mayoritas menganut hindu petinggi penduduk panembahan sambas masuk islam,1
1631,935726,lingkungan,3403,tentangan raden arya mangkurat fanatik hindu iri dengki raden sulaiman kuat simpati pembesar panembahan sambas pwrilakunya bagus kepemimpinannya memagang jabatan menteri disamping raden sulaiman giat menyebarkan islam lingkungan istana panembahan sambas mayoritas menganut hindu petinggi penduduk panembahan sambas masuk islam,2
1632,936089,lingkungan,3401,tumbuh perdu lingkungan sulit batas tumbuhnya pepohonan tundra arktika,2
1633,936089,lingkungan,3402,tumbuh perdu lingkungan sulit batas tumbuhnya pepohonan tundra arktika,1
1634,937103,lingkungan,3402,satuan siber tentara nasional indonesia satsiber tni bertugas menyelenggarakan kegiatan operasi siber lingkungan tni rangka mendukung tugas pokok tni,2
1635,937103,lingkungan,3403,satuan siber tentara nasional indonesia satsiber tni bertugas menyelenggarakan kegiatan operasi siber lingkungan tni rangka mendukung tugas pokok tni,1
1636,937643,lingkungan,3401,ras sapi kelompok ras sapi podolia beradaptasi lingkungan padang rumput luas,2
1637,937643,lingkungan,3402,ras sapi kelompok ras sapi podolia beradaptasi lingkungan padang rumput luas,1
1638,937940,lingkungan,3401,hukum alam menciptakan urutan alam semesta berakibat lingkungan stabil asas antropis permisif hidup kemanusiaan,1
1639,937940,lingkungan,3402,hukum alam menciptakan urutan alam semesta berakibat lingkungan stabil asas antropis permisif hidup kemanusiaan,2
1640,938647,lingkungan,3401,artropoda ditemukan laut air tawar darat lingkungan udara bentuk simbiosis parasit,2
1641,938647,lingkungan,3402,artropoda ditemukan laut air tawar darat lingkungan udara bentuk simbiosis parasit,1
1642,938875,lingkungan,3402,pemukiman penduduk lingkungan watu ulo rumah jarak rumah jarang,2
1643,938875,lingkungan,340b,pemukiman penduduk lingkungan watu ulo rumah jarak rumah jarang,1
1644,939139,lingkungan,3401,02040011975luas wilayah lingkungan smk negeri 2 bengkulu 50690 meter persegi luas bangunan seluas 8670 meter persegi,1
1645,939139,lingkungan,3402,02040011975luas wilayah lingkungan smk negeri 2 bengkulu 50690 meter persegi luas bangunan seluas 8670 meter persegi,1
1646,939139,lingkungan,3402,luas wilayah lingkungan smk negeri 2 bengkulu 50690 meter persegi luas bangunan seluas 8670 meter persegi,1
1647,939973,lingkungan,3401,virus bertahan permukaan temperatur dingin transmisi aerosol virus lingkungan dingin 5c kelembaban relatif rendah,1
1648,939973,lingkungan,3401,virus bertahan permukaan temperatur dingin transmisi aerosol virus lingkungan dingin 5 c kelembaban relatif rendah,1
1649,939973,lingkungan,3401,virus bertahan permukaan temperatur dingin transmisi aerosol virus lingkungan dingin 5c kelembaban relatif rendah,1
1650,941122,lingkungan,3401,baginya stovia menemukan kebebasan berpikir lepas tradisi keluarga kuat berkenalan lingkungan diskriminatif,1
1651,941122,lingkungan,3402,baginya stovia menemukan kebebasan berpikir lepas tradisi keluarga kuat berkenalan lingkungan diskriminatif,1
1652,941122,lingkungan,3403,baginya stovia menemukan kebebasan berpikir lepas tradisi keluarga kuat berkenalan lingkungan diskriminatif,1
1653,942118,lingkungan,3401,keberagaman kultural dipercaya merefleksikan variasi lingkungan populasi manusia berbeda berkembang,1
1654,942118,lingkungan,3402,keberagaman kultural dipercaya merefleksikan variasi lingkungan populasi manusia berbeda berkembang,1
1655,942118,lingkungan,3403,keberagaman kultural dipercaya merefleksikan variasi lingkungan populasi manusia berbeda berkembang,1
1656,942451,mata,100a,tujuan kesempatan ushiwakamaru dunia terlacak mata mata klan heike,1
1657,942451,mata,100x,tujuan kesempatan ushiwakamaru dunia terlacak mata mata klan heike,2
1658,943482,mata,1003,ekonomi brunei darussalam bertumpu sektor minyak bumi gas pendapatan nasional dunia satuan mata uangnya brunei dolar memiliki nilai dolar singapura,1
1659,943482,mata,1003,ekonomi brunei darussalam bertumpu sektor minyak bumi gas pendapatan nasional dunia satuan mata uangnya brunei dolar memiliki nilai dolar singapura,1
1660,943482,mata,100x,ekonomi brunei darussalam bertumpu sektor minyak bumi gas pendapatan nasional dunia satuan mata uangnya brunei dolar memiliki nilai dolar singapura,1
1661,943496,mata,1003,stt jakarta membantu suaminya mengajar mata kuliah perjanjian,1
1662,943496,mata,100x,stt jakarta membantu suaminya mengajar mata kuliah perjanjian,2
1663,943881,mata,1003,coinye west kode coye mata uang virtual namanya terinspirasi kanye west dirilis januari 2014,2
1664,943881,mata,100x,coinye west kode coye mata uang virtual namanya terinspirasi kanye west dirilis januari 2014,1
1665,944339,mata,1002,penyiaran perdana tepatnya tanggal 10 desember 2003 pacific tv menyiarkan 18 jam sehari 0600 2400 wita mata acara reguler,1
1666,944339,mata,1002,pacific tv menyiarkan 18 jam sehari 0600 2400 wita mata acara reguler,1
1667,944339,mata,1003,penyiaran perdana tepatnya tanggal 10 desember 2003 pacific tv menyiarkan 18 jam sehari 0600 2400 wita mata acara reguler,1
1668,944574,mata,1001,tritanopi jenis kelainan mata jarang 1 60000 1 500 orang,2
1669,944574,mata,1001,tritanopi jenis kelainan mata jarang,1
1670,944861,mata,1005,mata ikan penyakit kulit menyerang telapak kaki,1
1671,944861,mata,100d,mata ikan penyakit kulit menyerang telapak kaki,1
1672,944861,mata,100x,mata ikan penyakit kulit menyerang telapak kaki,1
1673,945104,mata,1001,tanggal 15 januari 1988 berlangsungnya intifadah pasukan israel menembakkan peluru karet gas air mata demonstran masjid mengakibatkan 40 orang jemaah lukaluka,1
1674,945104,mata,100x,tanggal 15 januari 1988 berlangsungnya intifadah pasukan israel menembakkan peluru karet gas air mata demonstran masjid mengakibatkan 40 orang jemaah lukaluka,2
1675,945255,mata,1002,lembaga kursus mata pelajaran tersedia matematika fisika musik menggambar komputer lainlain,1
1676,945255,mata,1003,lembaga kursus mata pelajaran tersedia matematika fisika musik menggambar komputer lainlain,1
